year,Province,AgeGroup,ag_0-4,ag_5-9,ag_10-14,ag_15-24,ag_25-34,ag_35-59,ag_60,patient_count,humidity,temp_avg,temp_min,temp_max,rain_ml,rain_day
2016,Kamphaeng Phet,35-59,0,0,0,0,0,1,0,44,70.2,28.5,10.5,44.0,1168.9,125.0
2016,Kamphaeng Phet,5-9,0,1,0,0,0,0,0,62,70.2,28.5,10.5,44.0,1168.9,125.0
2016,Kamphaeng Phet,60,0,0,0,0,0,0,1,12,70.2,28.5,10.5,44.0,1168.9,125.0
2016,Kanchanaburi,0-4,1,0,0,0,0,0,0,38,68.0,29.3,12.3,43.5,1194.8,
2016,Kanchanaburi,10-14,0,0,1,0,0,0,0,52,68.0,29.3,12.3,43.5,1194.8,
2016,Kanchanaburi,15-24,0,0,0,1,0,0,0,102,68.0,29.3,12.3,43.5,1194.8,
2016,Kanchanaburi,25-34,0,0,0,0,1,0,0,50,68.0,29.3,12.3,43.5,1194.8,
2016,Kanchanaburi,35-59,0,0,0,0,0,1,0,62,68.0,29.3,12.3,43.5,1194.8,
2016,Kanchanaburi,5-9,0,1,0,0,0,0,0,72,68.0,29.3,12.3,43.5,1194.8,
2016,Kanchanaburi,60,0,0,0,0,0,0,1,16,68.0,29.3,12.3,43.5,1194.8,
2016,Khon Kaen,0-4,1,0,0,0,0,0,0,134,71.3,27.7,9.5,42.4,1368.1,124.0
2016,Khon Kaen,10-14,0,0,1,0,0,0,0,358,71.3,27.7,9.5,42.4,1368.1,124.0
2016,Khon Kaen,15-24,0,0,0,1,0,0,0,436,71.3,27.7,9.5,42.4,1368.1,124.0
2016,Khon Kaen,25-34,0,0,0,0,1,0,0,164,71.3,27.7,9.5,42.4,1368.1,124.0
2016,Khon Kaen,35-59,0,0,0,0,0,1,0,172,71.3,27.7,9.5,42.4,1368.1,124.0
2016,Khon Kaen,5-9,0,1,0,0,0,0,0,304,71.3,27.7,9.5,42.4,1368.1,124.0
2016,Khon Kaen,60,0,0,0,0,0,0,1,32,71.3,27.7,9.5,42.4,1368.1,124.0
2016,Krabi,0-4,1,0,0,0,0,0,0,108,82.5,27.4,18.2,39.2,2348.0,175.0
