,year,Province,AgeGroup,ag_0-4,ag_10-14,ag_15-24,ag_25-34,ag_35-59,ag_5-9,ag_60,patient_count
851,2017,Phitsanulok,35-59,0,0,0,0,1,0,0,124
852,2017,Phitsanulok,5-9,0,0,0,0,0,1,0,56
853,2017,Phitsanulok,60,0,0,0,0,0,0,1,17
854,2017,Phra Nakhon Si Ayutthaya,0-4,1,0,0,0,0,0,0,25
855,2017,Phra Nakhon Si Ayutthaya,10-14,0,1,0,0,0,0,0,93
856,2017,Phra Nakhon Si Ayutthaya,15-24,0,0,1,0,0,0,0,114
857,2017,Phra Nakhon Si Ayutthaya,25-34,0,0,0,1,0,0,0,83
858,2017,Phra Nakhon Si Ayutthaya,35-59,0,0,0,0,1,0,0,95
859,2017,Phra Nakhon Si Ayutthaya,5-9,0,0,0,0,0,1,0,53
860,2017,Phra Nakhon Si Ayutthaya,60,0,0,0,0,0,0,1,22
861,2017,Phrae,0-4,1,0,0,0,0,0,0,3
862,2017,Phrae,10-14,0,1,0,0,0,0,0,10
863,2017,Phrae,15-24,0,0,1,0,0,0,0,9
864,2017,Phrae,25-34,0,0,0,1,0,0,0,10
865,2017,Phrae,35-59,0,0,0,0,1,0,0,15
866,2017,Phrae,5-9,0,0,0,0,0,1,0,3
867,2017,Phrae,60,0,0,0,0,0,0,1,5
868,2017,Phuket,0-4,1,0,0,0,0,0,0,43
869,2017,Phuket,10-14,0,1,0,0,0,0,0,95
870,2017,Phuket,15-24,0,0,1,0,0,0,0,225
871,2017,Phuket,25-34,0,0,0,1,0,0,0,176
872,2017,Phuket,35-59,0,0,0,0,1,0,0,141
873,2017,Phuket,5-9,0,0,0,0,0,1,0,82
874,2017,Phuket,60,0,0,0,0,0,0,1,17
875,2017,Prachin Buri,0-4,1,0,0,0,0,0,0,28
876,2017,Prachin Buri,10-14,0,1,0,0,0,0,0,91
877,2017,Prachin Buri,15-24,0,0,1,0,0,0,0,109
878,2017,Prachin Buri,25-34,0,0,0,1,0,0,0,69
879,2017,Prachin Buri,35-59,0,0,0,0,1,0,0,74
880,2017,Prachin Buri,5-9,0,0,0,0,0,1,0,76
881,2017,Prachin Buri,60,0,0,0,0,0,0,1,20
882,2017,Prachuap Khiri Khan,0-4,1,0,0,0,0,0,0,21
883,2017,Prachuap Khiri Khan,10-14,0,1,0,0,0,0,0,70
884,2017,Prachuap Khiri Khan,15-24,0,0,1,0,0,0,0,109
885,2017,Prachuap Khiri Khan,25-34,0,0,0,1,0,0,0,73
886,2017,Prachuap Khiri Khan,35-59,0,0,0,0,1,0,0,61
887,2017,Prachuap Khiri Khan,5-9,0,0,0,0,0,1,0,52
888,2017,Prachuap Khiri Khan,60,0,0,0,0,0,0,1,11
889,2017,Ranong,0-4,1,0,0,0,0,0,0,18
890,2017,Ranong,10-14,0,1,0,0,0,0,0,35
891,2017,Ranong,15-24,0,0,1,0,0,0,0,40
892,2017,Ranong,25-34,0,0,0,1,0,0,0,30
893,2017,Ranong,35-59,0,0,0,0,1,0,0,33
894,2017,Ranong,5-9,0,0,0,0,0,1,0,23
895,2017,Ranong,60,0,0,0,0,0,0,1,5
896,2017,Ratchaburi,0-4,1,0,0,0,0,0,0,29
897,2017,Ratchaburi,10-14,0,1,0,0,0,0,0,133
898,2017,Ratchaburi,15-24,0,0,1,0,0,0,0,149
899,2017,Ratchaburi,25-34,0,0,0,1,0,0,0,86
900,2017,Ratchaburi,35-59,0,0,0,0,1,0,0,82
901,2017,Ratchaburi,5-9,0,0,0,0,0,1,0,88
902,2017,Ratchaburi,60,0,0,0,0,0,0,1,26
903,2017,Rayong,0-4,1,0,0,0,0,0,0,29
904,2017,Rayong,10-14,0,1,0,0,0,0,0,100
905,2017,Rayong,15-24,0,0,1,0,0,0,0,170
906,2017,Rayong,25-34,0,0,0,1,0,0,0,130
907,2017,Rayong,35-59,0,0,0,0,1,0,0,119
908,2017,Rayong,5-9,0,0,0,0,0,1,0,69
909,2017,Rayong,60,0,0,0,0,0,0,1,20
910,2017,Roi Et,0-4,1,0,0,0,0,0,0,34
911,2017,Roi Et,10-14,0,1,0,0,0,0,0,162
912,2017,Roi Et,15-24,0,0,1,0,0,0,0,149
913,2017,Roi Et,25-34,0,0,0,1,0,0,0,58
914,2017,Roi Et,35-59,0,0,0,0,1,0,0,69
915,2017,Roi Et,5-9,0,0,0,0,0,1,0,112
916,2017,Roi Et,60,0,0,0,0,0,0,1,31
917,2017,Sa kaeo,0-4,1,0,0,0,0,0,0,41
918,2017,Sa kaeo,10-14,0,1,0,0,0,0,0,137
919,2017,Sa kaeo,15-24,0,0,1,0,0,0,0,91
920,2017,Sa kaeo,25-34,0,0,0,1,0,0,0,37
921,2017,Sa kaeo,35-59,0,0,0,0,1,0,0,40
922,2017,Sa kaeo,5-9,0,0,0,0,0,1,0,103
923,2017,Sa kaeo,60,0,0,0,0,0,0,1,8
924,2017,Sakon Nakhon,0-4,1,0,0,0,0,0,0,16
925,2017,Sakon Nakhon,10-14,0,1,0,0,0,0,0,80
926,2017,Sakon Nakhon,15-24,0,0,1,0,0,0,0,70
927,2017,Sakon Nakhon,25-34,0,0,0,1,0,0,0,36
928,2017,Sakon Nakhon,35-59,0,0,0,0,1,0,0,33
929,2017,Sakon Nakhon,5-9,0,0,0,0,0,1,0,43
930,2017,Sakon Nakhon,60,0,0,0,0,0,0,1,12
931,2017,Samut Prakan,0-4,1,0,0,0,0,0,0,43
932,2017,Samut Prakan,10-14,0,1,0,0,0,0,0,188
933,2017,Samut Prakan,15-24,0,0,1,0,0,0,0,244
934,2017,Samut Prakan,25-34,0,0,0,1,0,0,0,102
935,2017,Samut Prakan,35-59,0,0,0,0,1,0,0,129
936,2017,Samut Prakan,5-9,0,0,0,0,0,1,0,99
937,2017,Samut Prakan,60,0,0,0,0,0,0,1,45
938,2017,Samut Sakhon,0-4,1,0,0,0,0,0,0,87
939,2017,Samut Sakhon,10-14,0,1,0,0,0,0,0,164
940,2017,Samut Sakhon,15-24,0,0,1,0,0,0,0,156
941,2017,Samut Sakhon,25-34,0,0,0,1,0,0,0,91
942,2017,Samut Sakhon,35-59,0,0,0,0,1,0,0,115
943,2017,Samut Sakhon,5-9,0,0,0,0,0,1,0,140
944,2017,Samut Sakhon,60,0,0,0,0,0,0,1,20
945,2017,Samut Songkhram,0-4,1,0,0,0,0,0,0,6
946,2017,Samut Songkhram,10-14,0,1,0,0,0,0,0,30
947,2017,Samut Songkhram,15-24,0,0,1,0,0,0,0,53
948,2017,Samut Songkhram,25-34,0,0,0,1,0,0,0,20
949,2017,Samut Songkhram,35-59,0,0,0,0,1,0,0,16
950,2017,Samut Songkhram,5-9,0,0,0,0,0,1,0,21
951,2017,Samut Songkhram,60,0,0,0,0,0,0,1,4
952,2017,Saraburi,0-4,1,0,0,0,0,0,0,18
953,2017,Saraburi,10-14,0,1,0,0,0,0,0,33
954,2017,Saraburi,15-24,0,0,1,0,0,0,0,58
955,2017,Saraburi,25-34,0,0,0,1,0,0,0,26
956,2017,Saraburi,35-59,0,0,0,0,1,0,0,50
957,2017,Saraburi,5-9,0,0,0,0,0,1,0,34
958,2017,Saraburi,60,0,0,0,0,0,0,1,6
959,2017,Satun,0-4,1,0,0,0,0,0,0,6
960,2017,Satun,10-14,0,1,0,0,0,0,0,9
961,2017,Satun,15-24,0,0,1,0,0,0,0,33
962,2017,Satun,25-34,0,0,0,1,0,0,0,7
963,2017,Satun,35-59,0,0,0,0,1,0,0,7
964,2017,Satun,5-9,0,0,0,0,0,1,0,10
965,2017,Satun,60,0,0,0,0,0,0,1,1
966,2017,Si Sa Ket,0-4,1,0,0,0,0,0,0,43
967,2017,Si Sa Ket,10-14,0,1,0,0,0,0,0,157
968,2017,Si Sa Ket,15-24,0,0,1,0,0,0,0,187
969,2017,Si Sa Ket,25-34,0,0,0,1,0,0,0,49
970,2017,Si Sa Ket,35-59,0,0,0,0,1,0,0,100
971,2017,Si Sa Ket,5-9,0,0,0,0,0,1,0,114
972,2017,Si Sa Ket,60,0,0,0,0,0,0,1,26
973,2017,Sing Buri,0-4,1,0,0,0,0,0,0,0
974,2017,Sing Buri,10-14,0,1,0,0,0,0,0,4
975,2017,Sing Buri,15-24,0,0,1,0,0,0,0,5
976,2017,Sing Buri,25-34,0,0,0,1,0,0,0,2
977,2017,Sing Buri,35-59,0,0,0,0,1,0,0,2
978,2017,Sing Buri,5-9,0,0,0,0,0,1,0,0
979,2017,Sing Buri,60,0,0,0,0,0,0,1,0
980,2017,Songkhla,0-4,1,0,0,0,0,0,0,333
981,2017,Songkhla,10-14,0,1,0,0,0,0,0,631
982,2017,Songkhla,15-24,0,0,1,0,0,0,0,715
983,2017,Songkhla,25-34,0,0,0,1,0,0,0,399
984,2017,Songkhla,35-59,0,0,0,0,1,0,0,324
985,2017,Songkhla,5-9,0,0,0,0,0,1,0,545
986,2017,Songkhla,60,0,0,0,0,0,0,1,62
987,2017,Sukhothai,0-4,1,0,0,0,0,0,0,11
988,2017,Sukhothai,10-14,0,1,0,0,0,0,0,64
989,2017,Sukhothai,15-24,0,0,1,0,0,0,0,45
990,2017,Sukhothai,25-34,0,0,0,1,0,0,0,27
991,2017,Sukhothai,35-59,0,0,0,0,1,0,0,27
992,2017,Sukhothai,5-9,0,0,0,0,0,1,0,37
993,2017,Sukhothai,60,0,0,0,0,0,0,1,5
994,2017,Suphan Buri,0-4,1,0,0,0,0,0,0,36
995,2017,Suphan Buri,10-14,0,1,0,0,0,0,0,126
996,2017,Suphan Buri,15-24,0,0,1,0,0,0,0,145
997,2017,Suphan Buri,25-34,0,0,0,1,0,0,0,91
998,2017,Suphan Buri,35-59,0,0,0,0,1,0,0,75
999,2017,Suphan Buri,5-9,0,0,0,0,0,1,0,86
1000,2017,Suphan Buri,60,0,0,0,0,0,0,1,9
1001,2017,Surat Thani,0-4,1,0,0,0,0,0,0,90
1002,2017,Surat Thani,10-14,0,1,0,0,0,0,0,180
1003,2017,Surat Thani,15-24,0,0,1,0,0,0,0,280
1004,2017,Surat Thani,25-34,0,0,0,1,0,0,0,140
1005,2017,Surat Thani,35-59,0,0,0,0,1,0,0,80
1006,2017,Surat Thani,5-9,0,0,0,0,0,1,0,168
1007,2017,Surat Thani,60,0,0,0,0,0,0,1,5
1008,2017,Surin,0-4,1,0,0,0,0,0,0,74
1009,2017,Surin,10-14,0,1,0,0,0,0,0,411
1010,2017,Surin,15-24,0,0,1,0,0,0,0,285
1011,2017,Surin,25-34,0,0,0,1,0,0,0,98
1012,2017,Surin,35-59,0,0,0,0,1,0,0,125
1013,2017,Surin,5-9,0,0,0,0,0,1,0,251
1014,2017,Surin,60,0,0,0,0,0,0,1,36
1015,2017,Tak,0-4,1,0,0,0,0,0,0,73
1016,2017,Tak,10-14,0,1,0,0,0,0,0,237
1017,2017,Tak,15-24,0,0,1,0,0,0,0,348
1018,2017,Tak,25-34,0,0,0,1,0,0,0,218
1019,2017,Tak,35-59,0,0,0,0,1,0,0,223
1020,2017,Tak,5-9,0,0,0,0,0,1,0,151
1021,2017,Tak,60,0,0,0,0,0,0,1,38
1022,2017,Trang,0-4,1,0,0,0,0,0,0,10
1023,2017,Trang,10-14,0,1,0,0,0,0,0,76
1024,2017,Trang,15-24,0,0,1,0,0,0,0,102
1025,2017,Trang,25-34,0,0,0,1,0,0,0,71
1026,2017,Trang,35-59,0,0,0,0,1,0,0,57
1027,2017,Trang,5-9,0,0,0,0,0,1,0,22
1028,2017,Trang,60,0,0,0,0,0,0,1,13
1029,2017,Trat,0-4,1,0,0,0,0,0,0,5
1030,2017,Trat,10-14,0,1,0,0,0,0,0,15
1031,2017,Trat,15-24,0,0,1,0,0,0,0,20
1032,2017,Trat,25-34,0,0,0,1,0,0,0,13
1033,2017,Trat,35-59,0,0,0,0,1,0,0,26
1034,2017,Trat,5-9,0,0,0,0,0,1,0,10
1035,2017,Trat,60,0,0,0,0,0,0,1,7
1036,2017,Ubon Ratchathani,0-4,1,0,0,0,0,0,0,57
1037,2017,Ubon Ratchathani,10-14,0,1,0,0,0,0,0,179
1038,2017,Ubon Ratchathani,15-24,0,0,1,0,0,0,0,177
1039,2017,Ubon Ratchathani,25-34,0,0,0,1,0,0,0,92
1040,2017,Ubon Ratchathani,35-59,0,0,0,0,1,0,0,110
1041,2017,Ubon Ratchathani,5-9,0,0,0,0,0,1,0,121
1042,2017,Ubon Ratchathani,60,0,0,0,0,0,0,1,41
1043,2017,Udon Thani,0-4,1,0,0,0,0,0,0,10
1044,2017,Udon Thani,10-14,0,1,0,0,0,0,0,55
1045,2017,Udon Thani,15-24,0,0,1,0,0,0,0,64
1046,2017,Udon Thani,25-34,0,0,0,1,0,0,0,31
1047,2017,Udon Thani,35-59,0,0,0,0,1,0,0,31
1048,2017,Udon Thani,5-9,0,0,0,0,0,1,0,51
1049,2017,Udon Thani,60,0,0,0,0,0,0,1,6
1050,2017,Uthai Thani,0-4,1,0,0,0,0,0,0,13
1051,2017,Uthai Thani,10-14,0,1,0,0,0,0,0,27
1052,2017,Uthai Thani,15-24,0,0,1,0,0,0,0,32
1053,2017,Uthai Thani,25-34,0,0,0,1,0,0,0,12
1054,2017,Uthai Thani,35-59,0,0,0,0,1,0,0,14
1055,2017,Uthai Thani,5-9,0,0,0,0,0,1,0,10
1056,2017,Uthai Thani,60,0,0,0,0,0,0,1,9
1057,2017,Uttaradit,0-4,1,0,0,0,0,0,0,0
1058,2017,Uttaradit,10-14,0,1,0,0,0,0,0,45
1059,2017,Uttaradit,15-24,0,0,1,0,0,0,0,75
1060,2017,Uttaradit,25-34,0,0,0,1,0,0,0,34
1061,2017,Uttaradit,35-59,0,0,0,0,1,0,0,57
1062,2017,Uttaradit,5-9,0,0,0,0,0,1,0,15
1063,2017,Uttaradit,60,0,0,0,0,0,0,1,17
1064,2017,Yala,0-4,1,0,0,0,0,0,0,30
1065,2017,Yala,10-14,0,1,0,0,0,0,0,51
1066,2017,Yala,15-24,0,0,1,0,0,0,0,71
1067,2017,Yala,25-34,0,0,0,1,0,0,0,43
1068,2017,Yala,35-59,0,0,0,0,1,0,0,38
1069,2017,Yala,5-9,0,0,0,0,0,1,0,51
1070,2017,Yala,60,0,0,0,0,0,0,1,6
1071,2017,Yasothon,0-4,1,0,0,0,0,0,0,11
1072,2017,Yasothon,10-14,0,1,0,0,0,0,0,29
1073,2017,Yasothon,15-24,0,0,1,0,0,0,0,53
1074,2017,Yasothon,25-34,0,0,0,1,0,0,0,21
1075,2017,Yasothon,35-59,0,0,0,0,1,0,0,40
1076,2017,Yasothon,5-9,0,0,0,0,0,1,0,23
1077,2017,Yasothon,60,0,0,0,0,0,0,1,10
1078,2018,Amnat Charoen,0-4,1,0,0,0,0,0,0,16
1079,2018,Amnat Charoen,10-14,0,1,0,0,0,0,0,52
1080,2018,Amnat Charoen,15-24,0,0,1,0,0,0,0,49
1081,2018,Amnat Charoen,25-34,0,0,0,1,0,0,0,15
1082,2018,Amnat Charoen,35-59,0,0,0,0,1,0,0,24
1083,2018,Amnat Charoen,5-9,0,0,0,0,0,1,0,37
1084,2018,Amnat Charoen,60,0,0,0,0,0,0,1,6
1085,2018,Ang Thong,0-4,1,0,0,0,0,0,0,10
1086,2018,Ang Thong,10-14,0,1,0,0,0,0,0,43
1087,2018,Ang Thong,15-24,0,0,1,0,0,0,0,86
1088,2018,Ang Thong,25-34,0,0,0,1,0,0,0,36
1089,2018,Ang Thong,35-59,0,0,0,0,1,0,0,41
1090,2018,Ang Thong,5-9,0,0,0,0,0,1,0,29
1091,2018,Ang Thong,60,0,0,0,0,0,0,1,13
1092,2018,Bangkok,0-4,1,0,0,0,0,0,0,439
1093,2018,Bangkok,10-14,0,1,0,0,0,0,0,1153
1094,2018,Bangkok,15-24,0,0,1,0,0,0,0,2197
1095,2018,Bangkok,25-34,0,0,0,1,0,0,0,1893
1096,2018,Bangkok,35-59,0,0,0,0,1,0,0,2063
1097,2018,Bangkok,5-9,0,0,0,0,0,1,0,875
1098,2018,Bangkok,60,0,0,0,0,0,0,1,392
1099,2018,Bueng Kan,0-4,1,0,0,0,0,0,0,27
1100,2018,Bueng Kan,10-14,0,1,0,0,0,0,0,104
1101,2018,Bueng Kan,15-24,0,0,1,0,0,0,0,90
1102,2018,Bueng Kan,25-34,0,0,0,1,0,0,0,36
1103,2018,Bueng Kan,35-59,0,0,0,0,1,0,0,27
1104,2018,Bueng Kan,5-9,0,0,0,0,0,1,0,97
1105,2018,Bueng Kan,60,0,0,0,0,0,0,1,5
1106,2018,Buri Ram,0-4,1,0,0,0,0,0,0,113
1107,2018,Buri Ram,10-14,0,1,0,0,0,0,0,491
1108,2018,Buri Ram,15-24,0,0,1,0,0,0,0,298
1109,2018,Buri Ram,25-34,0,0,0,1,0,0,0,65
1110,2018,Buri Ram,35-59,0,0,0,0,1,0,0,72
1111,2018,Buri Ram,5-9,0,0,0,0,0,1,0,420
1112,2018,Buri Ram,60,0,0,0,0,0,0,1,20
1113,2018,Chachoengsao,0-4,1,0,0,0,0,0,0,63
1114,2018,Chachoengsao,10-14,0,1,0,0,0,0,0,303
1115,2018,Chachoengsao,15-24,0,0,1,0,0,0,0,422
1116,2018,Chachoengsao,25-34,0,0,0,1,0,0,0,267
1117,2018,Chachoengsao,35-59,0,0,0,0,1,0,0,290
1118,2018,Chachoengsao,5-9,0,0,0,0,0,1,0,172
1119,2018,Chachoengsao,60,0,0,0,0,0,0,1,61
1120,2018,Chai Nat,0-4,1,0,0,0,0,0,0,7
1121,2018,Chai Nat,10-14,0,1,0,0,0,0,0,31
1122,2018,Chai Nat,15-24,0,0,1,0,0,0,0,40
1123,2018,Chai Nat,25-34,0,0,0,1,0,0,0,34
1124,2018,Chai Nat,35-59,0,0,0,0,1,0,0,26
1125,2018,Chai Nat,5-9,0,0,0,0,0,1,0,17
1126,2018,Chai Nat,60,0,0,0,0,0,0,1,9
1127,2018,Chaiyaphum,0-4,1,0,0,0,0,0,0,74
1128,2018,Chaiyaphum,10-14,0,1,0,0,0,0,0,220
1129,2018,Chaiyaphum,15-24,0,0,1,0,0,0,0,133
1130,2018,Chaiyaphum,25-34,0,0,0,1,0,0,0,57
1131,2018,Chaiyaphum,35-59,0,0,0,0,1,0,0,65
1132,2018,Chaiyaphum,5-9,0,0,0,0,0,1,0,210
1133,2018,Chaiyaphum,60,0,0,0,0,0,0,1,14
1134,2018,Chanthaburi,0-4,1,0,0,0,0,0,0,34
1135,2018,Chanthaburi,10-14,0,1,0,0,0,0,0,70
1136,2018,Chanthaburi,15-24,0,0,1,0,0,0,0,110
1137,2018,Chanthaburi,25-34,0,0,0,1,0,0,0,65
1138,2018,Chanthaburi,35-59,0,0,0,0,1,0,0,59
1139,2018,Chanthaburi,5-9,0,0,0,0,0,1,0,67
1140,2018,Chanthaburi,60,0,0,0,0,0,0,1,13
1141,2018,Chiang Mai,0-4,1,0,0,0,0,0,0,42
1142,2018,Chiang Mai,10-14,0,1,0,0,0,0,0,164
1143,2018,Chiang Mai,15-24,0,0,1,0,0,0,0,379
1144,2018,Chiang Mai,25-34,0,0,0,1,0,0,0,375
1145,2018,Chiang Mai,35-59,0,0,0,0,1,0,0,424
1146,2018,Chiang Mai,5-9,0,0,0,0,0,1,0,90
1147,2018,Chiang Mai,60,0,0,0,0,0,0,1,84
1148,2018,Chiang Rai,0-4,1,0,0,0,0,0,0,187
1149,2018,Chiang Rai,10-14,0,1,0,0,0,0,0,347
1150,2018,Chiang Rai,15-24,0,0,1,0,0,0,0,588
1151,2018,Chiang Rai,25-34,0,0,0,1,0,0,0,508
1152,2018,Chiang Rai,35-59,0,0,0,0,1,0,0,793
1153,2018,Chiang Rai,5-9,0,0,0,0,0,1,0,297
1154,2018,Chiang Rai,60,0,0,0,0,0,0,1,218
1155,2018,Chon Buri,0-4,1,0,0,0,0,0,0,142
1156,2018,Chon Buri,10-14,0,1,0,0,0,0,0,540
1157,2018,Chon Buri,15-24,0,0,1,0,0,0,0,773
1158,2018,Chon Buri,25-34,0,0,0,1,0,0,0,487
1159,2018,Chon Buri,35-59,0,0,0,0,1,0,0,385
1160,2018,Chon Buri,5-9,0,0,0,0,0,1,0,379
1161,2018,Chon Buri,60,0,0,0,0,0,0,1,42
1162,2018,Chumphon,0-4,1,0,0,0,0,0,0,23
1163,2018,Chumphon,10-14,0,1,0,0,0,0,0,56
1164,2018,Chumphon,15-24,0,0,1,0,0,0,0,74
1165,2018,Chumphon,25-34,0,0,0,1,0,0,0,44
1166,2018,Chumphon,35-59,0,0,0,0,1,0,0,40
1167,2018,Chumphon,5-9,0,0,0,0,0,1,0,41
1168,2018,Chumphon,60,0,0,0,0,0,0,1,9
1169,2018,Kalasin,0-4,1,0,0,0,0,0,0,35
1170,2018,Kalasin,10-14,0,1,0,0,0,0,0,182
1171,2018,Kalasin,15-24,0,0,1,0,0,0,0,151
1172,2018,Kalasin,25-34,0,0,0,1,0,0,0,57
1173,2018,Kalasin,35-59,0,0,0,0,1,0,0,70
1174,2018,Kalasin,5-9,0,0,0,0,0,1,0,134
1175,2018,Kalasin,60,0,0,0,0,0,0,1,24
1176,2018,Kamphaeng Phet,0-4,1,0,0,0,0,0,0,44
1177,2018,Kamphaeng Phet,10-14,0,1,0,0,0,0,0,209
1178,2018,Kamphaeng Phet,15-24,0,0,1,0,0,0,0,294
1179,2018,Kamphaeng Phet,25-34,0,0,0,1,0,0,0,132
1180,2018,Kamphaeng Phet,35-59,0,0,0,0,1,0,0,88
1181,2018,Kamphaeng Phet,5-9,0,0,0,0,0,1,0,135
1182,2018,Kamphaeng Phet,60,0,0,0,0,0,0,1,16
1183,2018,Kanchanaburi,0-4,1,0,0,0,0,0,0,60
1184,2018,Kanchanaburi,10-14,0,1,0,0,0,0,0,133
1185,2018,Kanchanaburi,15-24,0,0,1,0,0,0,0,133
1186,2018,Kanchanaburi,25-34,0,0,0,1,0,0,0,72
1187,2018,Kanchanaburi,35-59,0,0,0,0,1,0,0,60
1188,2018,Kanchanaburi,5-9,0,0,0,0,0,1,0,125
1189,2018,Kanchanaburi,60,0,0,0,0,0,0,1,7
1190,2018,Khon Kaen,0-4,1,0,0,0,0,0,0,96
1191,2018,Khon Kaen,10-14,0,1,0,0,0,0,0,365
1192,2018,Khon Kaen,15-24,0,0,1,0,0,0,0,328
1193,2018,Khon Kaen,25-34,0,0,0,1,0,0,0,145
1194,2018,Khon Kaen,35-59,0,0,0,0,1,0,0,106
1195,2018,Khon Kaen,5-9,0,0,0,0,0,1,0,314
1196,2018,Khon Kaen,60,0,0,0,0,0,0,1,20
1197,2018,Krabi,0-4,1,0,0,0,0,0,0,75
1198,2018,Krabi,10-14,0,1,0,0,0,0,0,220
1199,2018,Krabi,15-24,0,0,1,0,0,0,0,221
1200,2018,Krabi,25-34,0,0,0,1,0,0,0,133
1201,2018,Krabi,35-59,0,0,0,0,1,0,0,82
1202,2018,Krabi,5-9,0,0,0,0,0,1,0,218
1203,2018,Krabi,60,0,0,0,0,0,0,1,13
1204,2018,Lampang,0-4,1,0,0,0,0,0,0,15
1205,2018,Lampang,10-14,0,1,0,0,0,0,0,34
1206,2018,Lampang,15-24,0,0,1,0,0,0,0,86
1207,2018,Lampang,25-34,0,0,0,1,0,0,0,65
1208,2018,Lampang,35-59,0,0,0,0,1,0,0,66
1209,2018,Lampang,5-9,0,0,0,0,0,1,0,28
1210,2018,Lampang,60,0,0,0,0,0,0,1,32
1211,2018,Lamphun,0-4,1,0,0,0,0,0,0,4
1212,2018,Lamphun,10-14,0,1,0,0,0,0,0,30
1213,2018,Lamphun,15-24,0,0,1,0,0,0,0,46
1214,2018,Lamphun,25-34,0,0,0,1,0,0,0,47
1215,2018,Lamphun,35-59,0,0,0,0,1,0,0,85
1216,2018,Lamphun,5-9,0,0,0,0,0,1,0,16
1217,2018,Lamphun,60,0,0,0,0,0,0,1,28
1218,2018,Loei,0-4,1,0,0,0,0,0,0,32
1219,2018,Loei,10-14,0,1,0,0,0,0,0,119
1220,2018,Loei,15-24,0,0,1,0,0,0,0,93
1221,2018,Loei,25-34,0,0,0,1,0,0,0,50
1222,2018,Loei,35-59,0,0,0,0,1,0,0,74
1223,2018,Loei,5-9,0,0,0,0,0,1,0,102
1224,2018,Loei,60,0,0,0,0,0,0,1,18
1225,2018,Lop Buri,0-4,1,0,0,0,0,0,0,124
1226,2018,Lop Buri,10-14,0,1,0,0,0,0,0,305
1227,2018,Lop Buri,15-24,0,0,1,0,0,0,0,293
1228,2018,Lop Buri,25-34,0,0,0,1,0,0,0,125
1229,2018,Lop Buri,35-59,0,0,0,0,1,0,0,96
1230,2018,Lop Buri,5-9,0,0,0,0,0,1,0,269
1231,2018,Lop Buri,60,0,0,0,0,0,0,1,19
1232,2018,Mae Hong Son,0-4,1,0,0,0,0,0,0,10
1233,2018,Mae Hong Son,10-14,0,1,0,0,0,0,0,84
1234,2018,Mae Hong Son,15-24,0,0,1,0,0,0,0,123
1235,2018,Mae Hong Son,25-34,0,0,0,1,0,0,0,108
1236,2018,Mae Hong Son,35-59,0,0,0,0,1,0,0,173
1237,2018,Mae Hong Son,5-9,0,0,0,0,0,1,0,43
1238,2018,Mae Hong Son,60,0,0,0,0,0,0,1,39
1239,2018,Maha Sarakham,0-4,1,0,0,0,0,0,0,52
1240,2018,Maha Sarakham,10-14,0,1,0,0,0,0,0,213
1241,2018,Maha Sarakham,15-24,0,0,1,0,0,0,0,153
1242,2018,Maha Sarakham,25-34,0,0,0,1,0,0,0,48
1243,2018,Maha Sarakham,35-59,0,0,0,0,1,0,0,42
1244,2018,Maha Sarakham,5-9,0,0,0,0,0,1,0,159
1245,2018,Maha Sarakham,60,0,0,0,0,0,0,1,4
1246,2018,Mukdahan,0-4,1,0,0,0,0,0,0,10
1247,2018,Mukdahan,10-14,0,1,0,0,0,0,0,71
1248,2018,Mukdahan,15-24,0,0,1,0,0,0,0,50
1249,2018,Mukdahan,25-34,0,0,0,1,0,0,0,26
1250,2018,Mukdahan,35-59,0,0,0,0,1,0,0,33
1251,2018,Mukdahan,5-9,0,0,0,0,0,1,0,36
1252,2018,Mukdahan,60,0,0,0,0,0,0,1,5
1253,2018,Nakhon Nayok,0-4,1,0,0,0,0,0,0,36
1254,2018,Nakhon Nayok,10-14,0,1,0,0,0,0,0,130
1255,2018,Nakhon Nayok,15-24,0,0,1,0,0,0,0,197
1256,2018,Nakhon Nayok,25-34,0,0,0,1,0,0,0,95
1257,2018,Nakhon Nayok,35-59,0,0,0,0,1,0,0,91
1258,2018,Nakhon Nayok,5-9,0,0,0,0,0,1,0,82
1259,2018,Nakhon Nayok,60,0,0,0,0,0,0,1,13
1260,2018,Nakhon Pathom,0-4,1,0,0,0,0,0,0,121
1261,2018,Nakhon Pathom,10-14,0,1,0,0,0,0,0,633
1262,2018,Nakhon Pathom,15-24,0,0,1,0,0,0,0,1052
1263,2018,Nakhon Pathom,25-34,0,0,0,1,0,0,0,489
1264,2018,Nakhon Pathom,35-59,0,0,0,0,1,0,0,488
1265,2018,Nakhon Pathom,5-9,0,0,0,0,0,1,0,377
1266,2018,Nakhon Pathom,60,0,0,0,0,0,0,1,92
1267,2018,Nakhon Phanom,0-4,1,0,0,0,0,0,0,10
1268,2018,Nakhon Phanom,10-14,0,1,0,0,0,0,0,27
1269,2018,Nakhon Phanom,15-24,0,0,1,0,0,0,0,44
1270,2018,Nakhon Phanom,25-34,0,0,0,1,0,0,0,17
1271,2018,Nakhon Phanom,35-59,0,0,0,0,1,0,0,15
1272,2018,Nakhon Phanom,5-9,0,0,0,0,0,1,0,41
1273,2018,Nakhon Phanom,60,0,0,0,0,0,0,1,1
1274,2018,Nakhon Ratchasima,0-4,1,0,0,0,0,0,0,317
